462	DUM.HiC_scaffold_1	2417088	2417550	++	TENT.HiC_scaffold_2	286867357	286867819	+-	SARA.HiC_scaffold_11	169287626	169288072	+-	LIN.HiC_scaffold_8	124030350	124030714	+-	
589	DUM.HiC_scaffold_1	2417551	2418140	++	TENT.HiC_scaffold_2	286867820	286868299	+-	SARA.HiC_scaffold_11	169294673	169294746	+-	LIN.HiC_scaffold_8	124030715	124030742	+-	
200	DUM.HiC_scaffold_1	2418176	2418376	++	TENT.HiC_scaffold_2	286868335	286868535	+-	SARA.HiC_scaffold_11	169298377	169298411	+-	LIN.HiC_scaffold_12	16720156	16720175	++	
10457	DUM.HiC_scaffold_1	2418638	2429095	++	TENT.HiC_scaffold_2	286868797	286879136	+-	SARA.HiC_scaffold_11	169299693	169309624	+-	LIN.HiC_scaffold_8	124030746	124036555	+-	
10377	DUM.HiC_scaffold_1	2435311	2445490	++	TENT.HiC_scaffold_2	286886439	286896816	+-	SARA.HiC_scaffold_11	169315775	169321999	+-	LIN.HiC_scaffold_8	124036556	124042164	+-	
1334	DUM.HiC_scaffold_1	2450651	2451569	++	TENT.HiC_scaffold_2	286901255	286902173	+-	SARA.HiC_scaffold_11	169323421	169324264	+-	LIN.HiC_scaffold_8	124042165	124043499	+-	
7931	DUM.HiC_scaffold_1	2451941	2458907	++	TENT.HiC_scaffold_2	286902545	286909508	+-	SARA.HiC_scaffold_11	169334510	169342441	+-	LIN.HiC_scaffold_8	124043500	124051239	+-	
10634	DUM.HiC_scaffold_1	2466599	2476123	++	TENT.HiC_scaffold_2	286917246	286927880	+-	SARA.HiC_scaffold_11	169348249	169354692	+-	LIN.HiC_scaffold_8	124054363	124059619	+-	
3430	DUM.HiC_scaffold_1	2477660	2478194	++	TENT.HiC_scaffold_2	286930228	286930348	+-	SARA.HiC_scaffold_1	231563691	231567121	+-	LIN.HiC_scaffold_8	124061881	124062365	+-	
0	DUM.HiC_scaffold_1	2491961	2491961	++	TENT.HiC_scaffold_2	286935926	286935926	+-	SARA.HiC_scaffold_11	169354843	169354843	+-	LIN.HiC_scaffold_8	4844498	4844498	++	
4429	DUM.HiC_scaffold_1	2503291	2505982	++	TENT.HiC_scaffold_2	5212039	5216468	++	SARA.HiC_scaffold_11	169360206	169361040	+-	LIN.HiC_scaffold_8	124067541	124068329	+-	
1	DUM.HiC_scaffold_1	2516540	2516541	++	TENT.HiC_scaffold_2	286090974	286090974	+-	SARA.HiC_scaffold_11	168542261	168542261	+-	LIN.HiC_scaffold_8	123288666	123288666	+-	
2241	DUM.HiC_scaffold_1	2533319	2535467	++	TENT.HiC_scaffold_2	286949248	286951431	+-	SARA.HiC_scaffold_11	169368212	169369901	+-	LIN.HiC_scaffold_8	124083183	124085424	+-	
3676	DUM.HiC_scaffold_1	2535869	2539545	++	TENT.HiC_scaffold_2	286979818	286981896	+-	SARA.HiC_scaffold_11	169369914	169373247	+-	LIN.HiC_scaffold_8	124085450	124087164	+-	
70	DUM.HiC_scaffold_1	2539546	2539615	++	TENT.HiC_scaffold_2	286981897	286981966	+-	SARA.HiC_scaffold_11	169373248	169373318	+-	LIN.HiC_scaffold_8	124111509	124111579	+-	
448	DUM.HiC_scaffold_1	2560874	2561023	++	TENT.HiC_scaffold_2	287019090	287019239	+-	SARA.HiC_scaffold_11	169378331	169378467	+-	LIN.HiC_scaffold_8	120135607	120136055	+-	
21456	DUM.HiC_scaffold_1	2561024	2580555	++	TENT.HiC_scaffold_2	287019240	287040696	+-	SARA.HiC_scaffold_11	169378468	169396823	+-	LIN.HiC_scaffold_8	124127033	124144826	+-	
2803	DUM.HiC_scaffold_1	2585547	2586633	++	TENT.HiC_scaffold_2	287045783	287048144	+-	SARA.HiC_scaffold_11	169401531	169404334	+-	LIN.HiC_scaffold_8	124144868	124145956	+-	
3368	DUM.HiC_scaffold_1	2594286	2597626	++	TENT.HiC_scaffold_2	287053776	287057144	+-	SARA.HiC_scaffold_11	169404439	169406875	+-	LIN.HiC_scaffold_8	124150349	124152958	+-	
3268	DUM.HiC_scaffold_1	2597627	2599778	++	TENT.HiC_scaffold_2	287057145	287059305	+-	SARA.HiC_scaffold_11	169407037	169410305	+-	LIN.HiC_scaffold_8	124157989	124159941	+-	
360	DUM.HiC_scaffold_1	2599779	2600139	++	TENT.HiC_scaffold_2	287059306	287059666	+-	SARA.HiC_scaffold_11	169410306	169410662	+-	LIN.HiC_scaffold_12	32205583	32205888	+-	
19284	DUM.HiC_scaffold_1	2602564	2617625	++	TENT.HiC_scaffold_2	287062093	287079066	+-	SARA.HiC_scaffold_11	169412889	169431396	+-	LIN.HiC_scaffold_8	124160135	124179419	+-	
5	DUM.HiC_scaffold_1	2618261	2618266	++	TENT.HiC_scaffold_2	287079703	287079708	+-	SARA.HiC_scaffold_1	31034453	31034458	+-	LIN.HiC_scaffold_8	124180023	124180028	+-	
6376	DUM.HiC_scaffold_1	2618478	2624033	++	TENT.HiC_scaffold_2	287079920	287085489	+-	SARA.HiC_scaffold_11	169432219	169438595	+-	LIN.HiC_scaffold_8	124180235	124183247	+-	
161	DUM.HiC_scaffold_1	2625130	2625213	++	TENT.HiC_scaffold_2	287086586	287086669	+-	SARA.HiC_scaffold_11	169438820	169438904	+-	LIN.HiC_scaffold_8	32348112	32348273	++	
13	DUM.HiC_scaffold_1	2627804	2627817	++	TENT.HiC_scaffold_2	287089234	287089247	+-	SARA.HiC_scaffold_11	93721964	93721977	+-	LIN.HiC_scaffold_8	67273807	67273819	+-	
7607	DUM.HiC_scaffold_1	2628154	2634383	++	TENT.HiC_scaffold_2	287090058	287096991	+-	SARA.HiC_scaffold_11	169444030	169451637	+-	LIN.HiC_scaffold_8	124193648	124199287	+-	
3	DUM.HiC_scaffold_1	2634511	2634514	++	TENT.HiC_scaffold_2	287097121	287097124	+-	SARA.HiC_scaffold_11	94213285	94213288	++	LIN.HiC_scaffold_8	124199397	124199397	+-	
11691	DUM.HiC_scaffold_1	2635416	2647107	++	TENT.HiC_scaffold_2	287098114	287107884	+-	SARA.HiC_scaffold_11	169452691	169461858	+-	LIN.HiC_scaffold_8	124201750	124211327	+-	
1104	DUM.HiC_scaffold_1	2647184	2648221	++	TENT.HiC_scaffold_2	287107961	287108987	+-	SARA.HiC_scaffold_11	169468703	169469807	+-	LIN.HiC_scaffold_8	124211875	124212899	+-	
25490	DUM.HiC_scaffold_1	2648791	2670901	++	TENT.HiC_scaffold_2	287109563	287132926	+-	SARA.HiC_scaffold_11	169476216	169501706	+-	LIN.HiC_scaffold_8	124214870	124236669	+-	
4893	DUM.HiC_scaffold_1	2677680	2682564	++	TENT.HiC_scaffold_2	287139520	287144413	+-	SARA.HiC_scaffold_11	169501708	169505323	+-	LIN.HiC_scaffold_8	124239369	124243654	+-	
2508	DUM.HiC_scaffold_1	2682627	2684912	++	TENT.HiC_scaffold_2	287144476	287146770	+-	SARA.HiC_scaffold_11	169505397	169507852	+-	LIN.HiC_scaffold_8	124272490	124274998	+-	
629	DUM.HiC_scaffold_1	2706770	2707399	++	TENT.HiC_scaffold_2	287162512	287163140	+-	SARA.HiC_scaffold_11	169522185	169522808	+-	LIN.HiC_scaffold_8	124282143	124282587	+-	
9660	DUM.HiC_scaffold_1	2713158	2721013	++	TENT.HiC_scaffold_2	287171359	287179491	+-	SARA.HiC_scaffold_11	169530071	169539731	+-	LIN.HiC_scaffold_8	124288291	124292267	+-	
4013	DUM.HiC_scaffold_1	2722483	2724120	++	TENT.HiC_scaffold_2	287180944	287182588	+-	SARA.HiC_scaffold_11	169547087	169551100	+-	LIN.HiC_scaffold_8	124296869	124298030	+-	
947	DUM.HiC_scaffold_1	2729430	2730373	++	TENT.HiC_scaffold_2	287187892	287188835	+-	SARA.HiC_scaffold_11	169558176	169559123	+-	LIN.HiC_scaffold_8	124298031	124298776	+-	
6619	DUM.HiC_scaffold_1	2730374	2736993	++	TENT.HiC_scaffold_2	287188836	287195454	+-	SARA.HiC_scaffold_11	169559124	169564504	+-	LIN.HiC_scaffold_8	4455600	4457661	++	
9673	DUM.HiC_scaffold_1	2736994	2746667	++	TENT.HiC_scaffold_2	287195455	287205125	+-	SARA.HiC_scaffold_11	169564505	169571684	+-	LIN.HiC_scaffold_8	124314123	124320364	+-	
8591	DUM.HiC_scaffold_1	2746900	2754129	++	TENT.HiC_scaffold_2	287205358	287213949	+-	SARA.HiC_scaffold_11	169580218	169583525	+-	LIN.HiC_scaffold_8	124320503	124325128	+-	
7646	DUM.HiC_scaffold_1	2758987	2760390	++	TENT.HiC_scaffold_2	287219818	287221226	+-	SARA.HiC_scaffold_11	169594936	169602582	+-	LIN.HiC_scaffold_8	124332719	124335220	+-	
2870	DUM.HiC_scaffold_1	2771982	2774709	++	TENT.HiC_scaffold_2	287233635	287236505	+-	SARA.HiC_scaffold_11	169602973	169604680	+-	LIN.HiC_scaffold_8	124335281	124337074	+-	
9800	DUM.HiC_scaffold_1	2774860	2779632	++	TENT.HiC_scaffold_2	287236656	287241972	+-	SARA.HiC_scaffold_11	169604874	169609172	+-	LIN.HiC_scaffold_8	124343496	124353296	+-	
6	DUM.HiC_scaffold_1	2785303	2785309	++	TENT.HiC_scaffold_2	287250062	287250068	+-	SARA.HiC_scaffold_11	169630804	169630810	+-	LIN.HiC_scaffold_8	124367510	124367516	+-	
2776	DUM.HiC_scaffold_1	2786387	2787443	++	TENT.HiC_scaffold_2	287251134	287252190	+-	SARA.HiC_scaffold_11	169630943	169632362	+-	LIN.HiC_scaffold_8	124373334	124376110	+-	
12589	DUM.HiC_scaffold_1	2788912	2799527	++	TENT.HiC_scaffold_2	287253659	287264220	+-	SARA.HiC_scaffold_11	169640802	169653391	+-	LIN.HiC_scaffold_8	124376123	124382899	+-	
1201	DUM.HiC_scaffold_1	2799851	2800489	++	TENT.HiC_scaffold_2	287264544	287265308	+-	SARA.HiC_scaffold_1	238509169	238510370	++	LIN.HiC_scaffold_8	125452089	125452184	+-	
224	DUM.HiC_scaffold_1	2813259	2813483	++	TENT.HiC_scaffold_2	287268415	287268639	+-	SARA.HiC_scaffold_11	169653410	169653455	+-	LIN.HiC_scaffold_8	124382900	124382991	+-	
955	DUM.HiC_scaffold_1	2814405	2815360	++	TENT.HiC_scaffold_2	287272408	287273360	+-	SARA.HiC_scaffold_11	169656659	169657596	+-	LIN.HiC_scaffold_8	124392574	124393493	+-	
760	DUM.HiC_scaffold_1	2816996	2817756	++	TENT.HiC_scaffold_2	287275003	287275019	+-	SARA.HiC_scaffold_11	169542583	169542600	+-	LIN.HiC_scaffold_8	124292511	124292533	+-	
10337	DUM.HiC_scaffold_1	2819485	2827168	++	TENT.HiC_scaffold_2	287275022	287282948	+-	SARA.HiC_scaffold_11	169670545	169680882	+-	LIN.HiC_scaffold_8	124396214	124401372	+-	
227	DUM.HiC_scaffold_1	2837175	2837402	++	TENT.HiC_scaffold_2	287283055	287283282	+-	SARA.HiC_scaffold_11	169680932	169680932	+-	LIN.HiC_scaffold_8	124403441	124403441	+-	
1673	DUM.HiC_scaffold_1	2841677	2842905	++	TENT.HiC_scaffold_2	287289294	287290526	+-	SARA.HiC_scaffold_11	169690762	169692435	+-	LIN.HiC_scaffold_8	124405520	124406740	+-	
607	DUM.HiC_scaffold_1	2850916	2851523	++	TENT.HiC_scaffold_2	287292314	287292694	+-	SARA.HiC_scaffold_11	169692961	169693187	+-	LIN.HiC_scaffold_8	124408567	124408579	+-	
8010	DUM.HiC_scaffold_1	2861233	2863592	++	TENT.HiC_scaffold_2	287300564	287302921	+-	SARA.HiC_scaffold_11	169696484	169704494	+-	LIN.HiC_scaffold_8	124408655	124416626	+-	
771	DUM.HiC_scaffold_1	2868236	2868968	++	TENT.HiC_scaffold_2	287311451	287312183	+-	SARA.HiC_scaffold_11	169715954	169716725	+-	LIN.HiC_scaffold_8	124422869	124423593	+-	
11439	DUM.HiC_scaffold_1	2871700	2880588	++	TENT.HiC_scaffold_2	287315711	287323227	+-	SARA.HiC_scaffold_11	169723845	169735284	+-	LIN.HiC_scaffold_8	124426590	124434629	+-	
124	DUM.HiC_scaffold_1	2881528	2881652	++	TENT.HiC_scaffold_2	287324177	287324301	+-	SARA.HiC_scaffold_11	6934572	6934572	++	LIN.HiC_scaffold_8	124435591	124435591	+-	
1324	DUM.HiC_scaffold_1	2885147	2885757	++	TENT.HiC_scaffold_2	287333858	287334476	+-	SARA.HiC_scaffold_11	6934576	6935604	++	LIN.HiC_scaffold_8	124436687	124438011	+-	
8051	DUM.HiC_scaffold_1	2890514	2892483	++	TENT.HiC_scaffold_2	287341500	287343448	+-	SARA.HiC_scaffold_11	169738918	169746969	+-	LIN.HiC_scaffold_8	124439588	124447178	+-	
19773	DUM.HiC_scaffold_1	2892578	2912351	++	TENT.HiC_scaffold_2	287343543	287362317	+-	SARA.HiC_scaffold_11	169747045	169762244	+-	LIN.HiC_scaffold_8	124453662	124468431	+-	
3412	DUM.HiC_scaffold_1	2918926	2919791	++	TENT.HiC_scaffold_2	287368458	287369641	+-	SARA.HiC_scaffold_11	169770477	169771357	+-	LIN.HiC_scaffold_8	124478099	124481511	+-	
1745	DUM.HiC_scaffold_1	2919896	2920973	++	TENT.HiC_scaffold_2	287369745	287371073	+-	SARA.HiC_scaffold_11	169771457	169773202	+-	LIN.HiC_scaffold_12	106215560	106215981	++	
14420	DUM.HiC_scaffold_1	2930345	2936024	++	TENT.HiC_scaffold_2	287384521	287390512	+-	SARA.HiC_scaffold_11	169775158	169789578	+-	LIN.HiC_scaffold_8	124481564	124488719	+-	
2751	DUM.HiC_scaffold_1	2998606	3001357	++	TENT.HiC_scaffold_2	287424324	287425599	+-	SARA.HiC_scaffold_11	169793536	169794521	+-	LIN.HiC_scaffold_8	124511910	124512524	+-	
17481	DUM.HiC_scaffold_1	3006358	3020877	++	TENT.HiC_scaffold_2	287425600	287441435	+-	SARA.HiC_scaffold_11	169794522	169812003	+-	LIN.HiC_scaffold_8	124512525	124528279	+-	
0	DUM.HiC_scaffold_1	3020951	3020951	++	TENT.HiC_scaffold_2	287441509	287441509	+-	SARA.HiC_scaffold_11	169812076	169812076	+-	LIN.HiC_scaffold_12	85041806	85041806	+-	
0	DUM.HiC_scaffold_1	3021067	3021067	++	TENT.HiC_scaffold_2	287441625	287441625	+-	SARA.HiC_scaffold_11	169812173	169812173	+-	LIN.HiC_scaffold_12	41709350	41709350	++	
2979	DUM.HiC_scaffold_1	3030162	3033141	++	TENT.HiC_scaffold_2	287447339	287450313	+-	SARA.HiC_scaffold_11	169814197	169815843	+-	LIN.HiC_scaffold_8	124528304	124529812	+-	
775	DUM.HiC_scaffold_1	3038339	3039114	++	TENT.HiC_scaffold_2	287454569	287455344	+-	SARA.HiC_scaffold_11	169820973	169820991	+-	LIN.HiC_scaffold_8	124530505	124530518	+-	
6691	DUM.HiC_scaffold_1	3047287	3052094	++	TENT.HiC_scaffold_2	287463309	287470000	+-	SARA.HiC_scaffold_11	169831343	169834249	+-	LIN.HiC_scaffold_8	124530893	124534526	+-	
1016	DUM.HiC_scaffold_1	3058882	3059897	++	TENT.HiC_scaffold_2	287477344	287478360	+-	SARA.HiC_scaffold_11	169837562	169838496	+-	LIN.HiC_scaffold_8	124534527	124535410	+-	
242	DUM.HiC_scaffold_1	3062546	3062714	++	TENT.HiC_scaffold_2	287488392	287488560	+-	SARA.HiC_scaffold_11	88775540	88775706	++	LIN.HiC_scaffold_8	66504520	66504762	++	
880	DUM.HiC_scaffold_1	3064374	3065129	++	TENT.HiC_scaffold_2	287490231	287490976	+-	SARA.HiC_scaffold_11	169838719	169839480	+-	LIN.HiC_scaffold_8	124538760	124539640	+-	
466	DUM.HiC_scaffold_1	3065130	3065596	++	TENT.HiC_scaffold_2	287490977	287491443	+-	SARA.HiC_scaffold_11	169839481	169839791	+-	LIN.HiC_scaffold_8	124547121	124547122	+-	
3053	DUM.HiC_scaffold_1	3076451	3079504	++	TENT.HiC_scaffold_2	287501678	287504575	+-	SARA.HiC_scaffold_11	169848357	169849224	+-	LIN.HiC_scaffold_8	124547123	124548540	+-	
3280	DUM.HiC_scaffold_1	3080072	3080360	++	TENT.HiC_scaffold_2	287505143	287505425	+-	SARA.HiC_scaffold_11	169858521	169860116	+-	LIN.HiC_scaffold_8	124550802	124554082	+-	
6999	DUM.HiC_scaffold_1	3090310	3091230	++	TENT.HiC_scaffold_2	287505448	287506208	+-	SARA.HiC_scaffold_11	169873437	169875411	+-	LIN.HiC_scaffold_8	124559420	124566419	+-	
2840	DUM.HiC_scaffold_1	3091862	3094219	++	TENT.HiC_scaffold_2	287506847	287509161	+-	SARA.HiC_scaffold_11	169898525	169900576	+-	LIN.HiC_scaffold_8	124566703	124569543	+-	
0	DUM.HiC_scaffold_1	3098446	3098446	++	TENT.HiC_scaffold_2	5998172	5998172	++	SARA.HiC_scaffold_11	8070779	8070779	++	LIN.HiC_scaffold_8	5436476	5436476	++	
236	DUM.HiC_scaffold_1	3100128	3100364	++	TENT.HiC_scaffold_2	287517689	287517925	+-	SARA.HiC_scaffold_11	169900967	169901193	+-	LIN.HiC_scaffold_8	124569544	124569657	+-	
2834	DUM.HiC_scaffold_1	3105154	3107946	++	TENT.HiC_scaffold_2	287522693	287525527	+-	SARA.HiC_scaffold_11	169901931	169904159	+-	LIN.HiC_scaffold_8	124579525	124580645	+-	
1810	DUM.HiC_scaffold_1	3113339	3115143	++	TENT.HiC_scaffold_2	287530904	287532714	+-	SARA.HiC_scaffold_11	169906471	169907981	+-	LIN.HiC_scaffold_8	124584268	124585168	+-	
6653	DUM.HiC_scaffold_1	3119410	3126063	++	TENT.HiC_scaffold_2	287536960	287543358	+-	SARA.HiC_scaffold_11	169910567	169916590	+-	LIN.HiC_scaffold_8	124598323	124603617	+-	
382	DUM.HiC_scaffold_1	3129895	3130260	++	TENT.HiC_scaffold_2	287547194	287547555	+-	SARA.HiC_scaffold_11	170101769	170102103	+-	LIN.HiC_scaffold_8	41496060	41496442	++	
1972	DUM.HiC_scaffold_1	3132319	3133258	++	TENT.HiC_scaffold_2	287551767	287552708	+-	SARA.HiC_scaffold_11	170106897	170108869	+-	LIN.HiC_scaffold_8	124614312	124615829	+-	
11487	DUM.HiC_scaffold_1	3135394	3140511	++	TENT.HiC_scaffold_2	287558130	287565238	+-	SARA.HiC_scaffold_11	170110417	170121904	+-	LIN.HiC_scaffold_8	124617281	124620816	+-	
469	DUM.HiC_scaffold_1	3140512	3140981	++	TENT.HiC_scaffold_2	287565239	287565681	+-	SARA.HiC_scaffold_11	170121905	170122344	+-	LIN.HiC_scaffold_8	124626186	124626628	+-	
47285	DUM.HiC_scaffold_1	3148043	3183176	++	TENT.HiC_scaffold_2	287574787	287613131	+-	SARA.HiC_scaffold_11	170125296	170158482	+-	LIN.HiC_scaffold_8	124626656	124673941	+-	
84	DUM.HiC_scaffold_1	3189372	3189386	++	TENT.HiC_scaffold_2	287613154	287613168	+-	SARA.HiC_scaffold_11	170158505	170158589	+-	LIN.HiC_scaffold_8	124675416	124675433	+-	
3826	DUM.HiC_scaffold_1	3204451	3208273	++	TENT.HiC_scaffold_2	287632325	287636151	+-	SARA.HiC_scaffold_11	170164060	170165277	+-	LIN.HiC_scaffold_8	124675450	124677158	+-	
12045	DUM.HiC_scaffold_1	3209206	3214243	++	TENT.HiC_scaffold_2	287637087	287642130	+-	SARA.HiC_scaffold_11	170168633	170180678	+-	LIN.HiC_scaffold_8	124685004	124694836	+-	
8345	DUM.HiC_scaffold_1	3214244	3221248	++	TENT.HiC_scaffold_2	287648643	287656988	+-	SARA.HiC_scaffold_11	170180679	170185428	+-	LIN.HiC_scaffold_8	124694837	124697129	+-	
527	DUM.HiC_scaffold_1	3224006	3224533	++	TENT.HiC_scaffold_2	287659952	287660479	+-	SARA.HiC_scaffold_11	170189162	170189688	+-	LIN.HiC_scaffold_8	124703484	124703818	+-	
103	DUM.HiC_scaffold_1	3225050	3225153	++	TENT.HiC_scaffold_2	287660994	287661092	+-	SARA.HiC_scaffold_11	170190222	170190320	+-	LIN.HiC_scaffold_8	105183539	105183637	+-	
1991	DUM.HiC_scaffold_1	3225480	3227471	++	TENT.HiC_scaffold_2	287662151	287664128	+-	SARA.HiC_scaffold_11	170192444	170193069	+-	LIN.HiC_scaffold_8	124709431	124710052	+-	
9607	DUM.HiC_scaffold_1	3230918	3237912	++	TENT.HiC_scaffold_2	287667565	287673483	+-	SARA.HiC_scaffold_11	170199805	170205387	+-	LIN.HiC_scaffold_8	124712395	124722002	+-	
1104	DUM.HiC_scaffold_1	3241254	3242336	++	TENT.HiC_scaffold_2	287676841	287677923	+-	SARA.HiC_scaffold_11	170216927	170217559	+-	LIN.HiC_scaffold_8	124722707	124723811	+-	
4103	DUM.HiC_scaffold_1	3242734	3244338	++	TENT.HiC_scaffold_2	287678297	287679923	+-	SARA.HiC_scaffold_11	170217699	170221802	+-	LIN.HiC_scaffold_8	4053495	4055809	++	
1803	DUM.HiC_scaffold_1	3246235	3246665	++	TENT.HiC_scaffold_2	287681815	287682245	+-	SARA.HiC_scaffold_11	170222710	170224513	+-	LIN.HiC_scaffold_8	124726754	124727612	+-	
53	DUM.HiC_scaffold_1	3246669	3246718	++	TENT.HiC_scaffold_2	287682249	287682298	+-	SARA.HiC_scaffold_11	6795641	6795694	++	LIN.HiC_scaffold_8	124729471	124729520	+-	
5975	DUM.HiC_scaffold_1	3249276	3251519	++	TENT.HiC_scaffold_2	287683542	287685782	+-	SARA.HiC_scaffold_11	170226693	170232668	+-	LIN.HiC_scaffold_8	124729867	124730719	+-	
47	DUM.HiC_scaffold_1	3257924	3257971	++	TENT.HiC_scaffold_2	287694894	287694941	+-	SARA.HiC_scaffold_1	95306948	95306995	+-	LIN.HiC_scaffold_8	122263970	122263973	++	
17282	DUM.HiC_scaffold_1	3258499	3275076	++	TENT.HiC_scaffold_2	287695468	287712750	+-	SARA.HiC_scaffold_11	170244951	170255463	+-	LIN.HiC_scaffold_8	124735343	124749583	+-	
11141	DUM.HiC_scaffold_1	3275077	3285715	++	TENT.HiC_scaffold_2	287712751	287723892	+-	SARA.HiC_scaffold_11	170263571	170269891	+-	LIN.HiC_scaffold_8	124749623	124754701	+-	
1	DUM.HiC_scaffold_1	3295000	3295001	++	TENT.HiC_scaffold_2	287728297	287728298	+-	SARA.HiC_scaffold_1	44315645	44315646	++	LIN.HiC_scaffold_12	35629389	35629390	+-	
2939	DUM.HiC_scaffold_1	3295052	3297991	++	TENT.HiC_scaffold_2	287728349	287731278	+-	SARA.HiC_scaffold_11	170276160	170277345	+-	LIN.HiC_scaffold_8	124754930	124756254	+-	
17544	DUM.HiC_scaffold_1	3299885	3313853	++	TENT.HiC_scaffold_2	287733150	287746884	+-	SARA.HiC_scaffold_11	170277954	170289879	+-	LIN.HiC_scaffold_8	124764240	124781784	+-	
1750	DUM.HiC_scaffold_1	3324506	3325626	++	TENT.HiC_scaffold_2	287755154	287756250	+-	SARA.HiC_scaffold_11	170295894	170297644	+-	LIN.HiC_scaffold_8	124783959	124784863	+-	
12	DUM.HiC_scaffold_1	3326963	3326975	++	TENT.HiC_scaffold_2	287757571	287757583	+-	SARA.HiC_scaffold_11	170281119	170281131	+-	LIN.HiC_scaffold_8	124766790	124766802	+-	
8123	DUM.HiC_scaffold_1	3327152	3335275	++	TENT.HiC_scaffold_2	287757761	287765635	+-	SARA.HiC_scaffold_11	170300930	170308689	+-	LIN.HiC_scaffold_8	124788552	124791768	+-	
3	DUM.HiC_scaffold_1	3335460	3335463	++	TENT.HiC_scaffold_2	287765820	287765823	+-	SARA.HiC_scaffold_11	170317558	170317561	+-	LIN.HiC_scaffold_8	124791844	124791847	+-	
0	DUM.HiC_scaffold_1	3336796	3336796	++	TENT.HiC_scaffold_2	287768345	287768345	+-	SARA.HiC_scaffold_11	170318056	170318056	+-	LIN.HiC_scaffold_12	57650878	57650878	++	
5194	DUM.HiC_scaffold_1	3338968	3340020	++	TENT.HiC_scaffold_2	287770433	287771506	+-	SARA.HiC_scaffold_11	170320283	170325339	+-	LIN.HiC_scaffold_8	124794912	124800106	+-	
281	DUM.HiC_scaffold_1	3340021	3340302	++	TENT.HiC_scaffold_2	287780593	287780874	+-	SARA.HiC_scaffold_11	170325340	170325409	+-	LIN.HiC_scaffold_8	124800107	124800174	+-	
3531	DUM.HiC_scaffold_1	3340328	3342125	++	TENT.HiC_scaffold_2	287780900	287782701	+-	SARA.HiC_scaffold_11	170331098	170332722	+-	LIN.HiC_scaffold_8	124800199	124803730	+-	
5	DUM.HiC_scaffold_1	3342133	3342138	++	TENT.HiC_scaffold_2	287782709	287782714	+-	SARA.HiC_scaffold_11	88785750	88785755	++	LIN.HiC_scaffold_8	124805435	124805440	+-	
2553	DUM.HiC_scaffold_1	3342452	3343552	++	TENT.HiC_scaffold_2	287788419	287790972	+-	SARA.HiC_scaffold_11	170342508	170344770	+-	LIN.HiC_scaffold_8	124805758	124807481	+-	
3471	DUM.HiC_scaffold_1	3350640	3351318	++	TENT.HiC_scaffold_2	287795031	287795713	+-	SARA.HiC_scaffold_11	170352914	170356385	+-	LIN.HiC_scaffold_8	124807482	124808080	+-	
51	DUM.HiC_scaffold_1	3434699	3434750	++	TENT.HiC_scaffold_2	4352228	4352272	++	SARA.HiC_scaffold_11	170358352	170358389	+-	LIN.HiC_scaffold_8	124808100	124808135	+-	
7	DUM.HiC_scaffold_1	3434975	3434982	++	TENT.HiC_scaffold_2	4353591	4353598	++	SARA.HiC_scaffold_11	170358590	170358597	+-	LIN.HiC_scaffold_8	124771718	124771725	+-	
3846	DUM.HiC_scaffold_1	3435224	3438955	++	TENT.HiC_scaffold_2	4353840	4354673	++	SARA.HiC_scaffold_11	170359977	170363823	+-	LIN.HiC_scaffold_8	124808662	124811696	+-	
8726	DUM.HiC_scaffold_1	3443401	3450279	++	TENT.HiC_scaffold_2	287803976	287812236	+-	SARA.HiC_scaffold_11	170366128	170374854	+-	LIN.HiC_scaffold_8	124812005	124818247	+-	
104	DUM.HiC_scaffold_1	3450280	3450384	++	TENT.HiC_scaffold_2	287812237	287812341	+-	SARA.HiC_scaffold_11	170374855	170374959	+-	LIN.HiC_scaffold_8	124823679	124823711	+-	
3085	DUM.HiC_scaffold_1	3457171	3460256	++	TENT.HiC_scaffold_2	287824366	287827430	+-	SARA.HiC_scaffold_11	170407208	170408466	+-	LIN.HiC_scaffold_8	124824170	124825510	+-	
2243	DUM.HiC_scaffold_1	3468941	3470845	++	TENT.HiC_scaffold_2	287836600	287838494	+-	SARA.HiC_scaffold_11	170419340	170421583	+-	LIN.HiC_scaffold_8	124825516	124827300	+-	
2523	DUM.HiC_scaffold_1	3495033	3496702	++	TENT.HiC_scaffold_2	287852921	287855444	+-	SARA.HiC_scaffold_11	170432643	170433045	+-	LIN.HiC_scaffold_8	124830906	124832014	+-	
4364	DUM.HiC_scaffold_1	3496703	3500086	++	TENT.HiC_scaffold_2	287855445	287858840	+-	SARA.HiC_scaffold_11	170440565	170444929	+-	LIN.HiC_scaffold_8	124832015	124835814	+-	
0	DUM.HiC_scaffold_1	3512599	3512599	++	TENT.HiC_scaffold_2	287871950	287871950	+-	SARA.HiC_scaffold_11	50459526	50459526	+-	LIN.HiC_scaffold_8	36015040	36015040	+-	
2286	DUM.HiC_scaffold_1	3512639	3513826	++	TENT.HiC_scaffold_2	287871990	287873195	+-	SARA.HiC_scaffold_11	170476121	170478407	+-	LIN.HiC_scaffold_8	124850444	124851311	+-	
70	DUM.HiC_scaffold_1	3519820	3519890	++	TENT.HiC_scaffold_2	287879206	287879276	+-	SARA.HiC_scaffold_11	170482427	170482497	+-	LIN.HiC_scaffold_8	21994748	21994815	+-	
